$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
7600,0.8619984,1.0,relu
7600,0.8007566,1.0,relu
7600,0.85694695,1.0,relu
7600,0.7938851,1.0,relu
7600,0.8548806,1.0,relu
7700,0.83598655,1.0,relu
7700,0.82503045,1.0,relu
7700,0.86414057,1.0,relu
7700,0.826382,1.0,relu
7700,0.85278404,1.0,relu
7700,0.84298354,1.0,relu
7700,0.82445264,1.0,relu
7700,0.8051376,1.0,relu
7700,0.68522334,1.0,relu
7700,0.8382071,1.0,relu
7800,0.8432493,1.0,relu
7800,0.8266541,1.0,relu
7800,0.8524341,1.0,relu
7800,0.7162728,1.0,relu
7800,0.76929235,1.0,relu
7800,0.8269717,1.0,relu
7800,0.82756317,1.0,relu
7800,0.8136133,1.0,relu
7800,0.8493773,1.0,relu
7800,0.8614527,1.0,relu
7900,0.83766854,1.0,relu
7900,0.8231772,1.0,relu
7900,0.87597007,1.0,relu
7900,0.8485166,1.0,relu
7900,0.85490847,1.0,relu
7900,0.828575,1.0,relu
7900,0.86952424,1.0,relu
7900,0.8520401,1.0,relu
7900,0.858255,1.0,relu
7900,0.8238141,1.0,relu
8000,0.7598428,1.0,relu
8000,0.8268498,1.0,relu
8000,0.80817497,1.0,relu
8000,0.8591358,1.0,relu
8000,0.82645166,1.0,relu
8000,0.8515928,1.0,relu
8000,0.84389395,1.0,relu
8000,0.8546849,1.0,relu
8000,0.7985062,1.0,relu
8000,0.77712685,1.0,relu
8100,0.7972375,1.0,relu
8100,0.8226124,1.0,relu
8100,0.82014835,1.0,relu
8100,0.79882985,1.0,relu
8100,0.83865744,1.0,relu
8100,0.840995,1.0,relu
8100,0.84609604,1.0,relu
8100,0.8483265,1.0,relu
8100,0.8512747,1.0,relu
8100,0.76029384,1.0,relu
8200,0.7799116,1.0,relu
8200,0.7970952,1.0,relu
8200,0.8475227,1.0,relu
8200,0.85109085,1.0,relu
8200,0.83708584,1.0,relu
8200,0.76898926,1.0,relu
8200,0.8531663,1.0,relu
8200,0.728334,1.0,relu
8200,0.7664933,1.0,relu
8200,0.8531219,1.0,relu
8300,0.85664916,1.0,relu
8300,0.7919475,1.0,relu
8300,0.6377279,1.0,relu
8300,0.8695656,1.0,relu
8300,0.74644893,1.0,relu
8300,0.8616357,1.0,relu
8300,0.8161779,1.0,relu
8300,0.8665694,1.0,relu
8300,0.8636849,1.0,relu
8300,0.8347279,1.0,relu
8400,0.8414536,1.0,relu
8400,0.7968123,1.0,relu
8400,0.81355923,1.0,relu
8400,0.6841576,1.0,relu
8400,0.8254067,1.0,relu
8400,0.852791,1.0,relu
8400,0.8290805,1.0,relu
8400,0.7137491,1.0,relu
8400,0.7680175,1.0,relu
8400,0.80272067,1.0,relu
8500,0.85822517,1.0,relu
8500,0.83975327,1.0,relu
8500,0.6903654,1.0,relu
8500,0.83947074,1.0,relu
