$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
7800,0.23361816,0.3,relu
7800,0.2918859,0.3,relu
7800,0.31113133,0.3,relu
7800,0.32049,0.3,relu
7800,0.23685962,0.3,relu
7800,0.2848667,0.3,relu
7800,0.2585456,0.3,relu
7800,0.2670124,0.3,relu
7800,0.25963035,0.3,relu
7900,0.18307683,0.3,relu
7900,0.2743312,0.3,relu
7900,0.21605688,0.3,relu
7900,0.26299462,0.3,relu
7900,0.22695601,0.3,relu
7900,0.29168603,0.3,relu
7900,0.30568483,0.3,relu
7900,0.25444892,0.3,relu
7900,0.27412942,0.3,relu
7900,0.2327729,0.3,relu
8000,0.2529804,0.3,relu
8000,0.28667182,0.3,relu
8000,0.26217,0.3,relu
8000,0.27831152,0.3,relu
8000,0.2633691,0.3,relu
8000,0.28066552,0.3,relu
8000,0.30042937,0.3,relu
8000,0.24897365,0.3,relu
8000,0.27702639,0.3,relu
8000,0.26150554,0.3,relu
8100,0.31006137,0.3,relu
8100,0.27895004,0.3,relu
8100,0.22869237,0.3,relu
8100,0.20359354,0.3,relu
8100,0.26212597,0.3,relu
8100,0.2684485,0.3,relu
8100,0.2690252,0.3,relu
8100,0.25168616,0.3,relu
8100,0.22065184,0.3,relu
8100,0.2579769,0.3,relu
8200,0.25135925,0.3,relu
8200,0.28210348,0.3,relu
8200,0.305303,0.3,relu
8200,0.27114126,0.3,relu
8200,0.27935567,0.3,relu
8200,0.26136428,0.3,relu
8200,0.2664034,0.3,relu
8200,0.31503803,0.3,relu
8200,0.2703141,0.3,relu
8200,0.3248834,0.3,relu
8300,0.29884803,0.3,relu
8300,0.27890414,0.3,relu
8300,0.30408037,0.3,relu
8300,0.29693127,0.3,relu
8300,0.29099846,0.3,relu
8300,0.33968922,0.3,relu
8300,0.25351605,0.3,relu
8300,0.21730427,0.3,relu
8300,0.2930345,0.3,relu
8300,0.28005883,0.3,relu
8400,0.24288523,0.3,relu
8400,0.25093272,0.3,relu
8400,0.30412972,0.3,relu
8400,0.29835895,0.3,relu
8400,0.26713887,0.3,relu
8400,0.31381267,0.3,relu
8400,0.26729771,0.3,relu
8400,0.24235952,0.3,relu
8400,0.27083898,0.3,relu
8400,0.2841064,0.3,relu
8500,0.27027795,0.3,relu
8500,0.3087225,0.3,relu
